1,4,Как правильно ставить ударение в слове АЭРОПОРТЫ?,аэропОрты%аэропортЫ,аэропОрты,,4
97,4,Как правильно ставить ударение в слове НАЧАЛ?,нАчал%начАл,нАчал,,7
98,4,Как правильно ставить ударение в слове НАЧАЛА?,началА%наЧала,началА,,16
99,4,Как правильно ставить ударение в слове НАЧАЛИ?,нАчали%начАли,нАчали,,7
100,4,Как правильно ставить ударение в слове ОБЗВОНИТ?,обзвонИт%обзвОнит,обзвонИт,,15
101,4,Как правильно ставить ударение в слове ОБЛЕГЧИТЬ?,облегчИть%облЕгчить,облегчИть,,14
102,4,Как правильно ставить ударение в слове ОБЛЕГЧИТ?,облегчИт%облЕгчит,облегчИт,,15
103,4,Как правильно ставить ударение в слове ОБЛИЛАСЬ?,облилАсь%облИлась,облилАсь,,16
104,4,Как правильно ставить ударение в слове ОБНЯЛАСЬ?,обнялАсь%обнЯлась,обнялАсь,,16
105,4,Как правильно ставить ударение в слове ОБОГНАЛА?,обогналА%обогнАла,обогналА,,16
106,4,Как правильно ставить ударение в слове ОБОДРАЛА?,ободралА%ободрАла,ободралА,,16
107,4,Как правильно ставить ударение в слове ОБОДРИТЬСЯ?,ободрИться%обОдриться,ободрИться,,14
108,4,Как правильно ставить ударение в слове ОДОЛЖИТЬ?,одолжИть%одОлжить,одолжИть,,14
109,4,Как правильно ставить ударение в слове ОЗЛОБИТЬ?,озлОбить%озлобИть,озлОбить,,14
110,4,Как правильно ставить ударение в слове ОКРУЖИТ?,окружИт%окрУжит,окружИт,,15
111,4,Как правильно ставить ударение в слове ОПОШЛИТЬ?,опОшлить%опошлИть,опОшлить,,14
112,4,Как правильно ставить ударение в слове ОСВЕДОМИТЬСЯ?,освЕдомиться%осведомИться,освЕдомиться,,14
113,4,Как правильно ставить ударение в слове ОТБЫЛА?,отбылА%отбЫла,отбылА,,16
114,4,Как правильно ставить ударение в слове ОТДАЛА?,отдалА%отдАла,отдалА,,16
115,4,Как правильно ставить ударение в слове ОТКУПОРИТЬ?,откУпорить%откупОрить,откУпорить,,14
116,4,Как правильно ставить ударение в слове ОТОЗВАЛА?,отозвалА%отозвАла,отозвалА,,16
117,4,Как правильно ставить ударение в слове ОТОЗВАЛАСЬ?,отозвалАсь%отозвАлась,отозвалАсь,,16
118,4,Как правильно ставить ударение в слове ПЕРЕЗВОНИТ?,перезвонИт%перезвОнит,перезвонИт,,15
119,4,Как правильно ставить ударение в слове ПЕРЕЛИЛА?,перелилА%перелИла,перелилА,,16
120,4,Как правильно ставить ударение в слове ПЛОДОНОСИТЬ?,плодоносИть%плодонОсить,плодоносИть,,14
121,4,Как правильно ставить ударение в слове ПЛОМБИРОВАТЬ?,пломбировАть%пломбИровать,пломбировАть,,14
122,4,Как правильно ставить ударение в слове ПОВТОРИТ?,повторИт%повтОрит,повторИт,,15
123,4,Как правильно ставить ударение в слове ПОЗВАЛА?,позвалА%позвАла,позвалА,,16
124,4,Как правильно ставить ударение в слове ПОЗВОНИТ?,позвонИт%позвОнит,позвонИт,,15
125,4,Как правильно ставить ударение в слове ПОЛИЛА?,полилА%полИла,полилА,,16
126,4,Как правильно ставить ударение в слове ПОЛОЖИТЬ?,положИть%полОжить,положИть,,14
127,4,Как правильно ставить ударение в слове ПОНЯЛА?,понялА%пОняла,понялА,,16
128,4,Как правильно ставить ударение в слове ПОСЛАЛА?,послАла%послалА,послАла,,16
129,4,Как правильно ставить ударение в слове ПРИБЫЛ?,прИбыл%прибЫл,прИбыл,,7
130,4,Как правильно ставить ударение в слове ПРИБЫЛА?,прибылА%прИбыла,прибылА,,16
131,4,Как правильно ставить ударение в слове ПРИБЫЛИ?,прИбыли%прибЫли,прИбыли,,7
132,4,Как правильно ставить ударение в слове ПРИНЯЛ?,прИнял%принЯл,прИнял,,7
133,4,Как правильно ставить ударение в слове ПРИНЯЛА?,принялА%принЯла,принялА,,16
134,4,Как правильно ставить ударение в слове ПРИНЯЛИ?,прИняли%принЯли,прИняли,,7
135,4,Как правильно ставить ударение в слове РВАЛА?,рвалА%рвАла,рвалА,,16
136,4,Как правильно ставить ударение в слове СВЕРЛИТ?,сверлИт%свЕрлит,сверлИт,,15
137,4,Как правильно ставить ударение в слове СНЯЛА?,снялА%снЯла,снялА,,16
138,4,Как правильно ставить ударение в слове СОВРАЛА?,совралА%соврАла,совралА,,16
139,4,Как правильно ставить ударение в слове СОЗДАЛА?,создалА%создАла,создалА,,16
140,4,Как правильно ставить ударение в слове СОРВАЛА?,сорвалА%сорвАла,сорвалА,,16
141,4,Как правильно ставить ударение в слове СОРИТ?,сорИт%сОрит,сорИт,,15
142,4,Как правильно ставить ударение в слове УБРАЛА?,убралА%убрАла,убралА,,16
143,4,Как правильно ставить ударение в слове УГЛУБИТЬ?,углубИть%углУбить,углубИть,,14
144,4,Как правильно ставить ударение в слове УКРЕПИТ?,укрепИт%укрЕпит,укрепИт,,15
145,4,Как правильно ставить ударение в слове ЧЕРПАТЬ?,чЕрпать%черпАть,чЕрпать,,7
146,4,Как правильно ставить ударение в слове ЩЕМИТ?,щемИт%щЕмит,щемИт,,15
147,4,Как правильно ставить ударение в слове ЩЕЛКАТЬ?,щЕлкать%щелкАть,щЕлкать,,7
148,4,Как правильно ставить ударение в слове ДОВЕЗЕННЫЙ?,довезЕнный%довЕзенный,довезЕнный,,19
149,4,Как правильно ставить ударение в слове ЗАГНУТЫЙ?,зАгнутый%загнУтый,зАгнутый,,17
150,4,Как правильно ставить ударение в слове ЗАНЯТЫЙ?,зАнятый%занЯтый,зАнятый,,17
151,4,Как правильно ставить ударение в слове ЗАПЕРТЫЙ?,зАпертый%запЕртый,зАпертый,,17
152,4,Как правильно ставить ударение в слове ЗАСЕЛЕННЫЙ?,заселЕнный%засЕленный,заселЕнный,,19
153,4,Как правильно ставить ударение в слове КОРМЯЩИЙ?,кормЯщий%кОрмящий,кормЯщий,,21
154,4,Как правильно ставить ударение в слове КРОВОТОЧАЩИЙ?,кровоточАщий%кровотОчащий,кровоточАщий,,21
155,4,Как правильно ставить ударение в слове НАЖИВШИЙ?,нажИвший%нАживший,нажИвший,,20
156,4,Как правильно ставить ударение в слове НАЛИВШИЙ?,налИвший%нАливший,налИвший,,20
157,4,Как правильно ставить ударение в слове НАЧАВШИЙ?,начАвший%нАчавший,начАвший,,20
158,4,Как правильно ставить ударение в слове НАЧАТЫЙ?,нАчатый%начАтый,нАчатый,,17
159,4,Как правильно ставить ударение в слове НИЗВЕДЕННЫЙ?,низведЕнный%низвЕденный,низведЕнный,,19
160,4,Как правильно ставить ударение в слове ОБЛЕГЧЕННЫЙ?,облегчЕнный%облЕгченный,облегчЕнный,,19
161,4,Как правильно ставить ударение в слове ОБОДРЕННЫЙ?,ободрЕнный%обОдренный,ободрЕнный,,19
162,4,Как правильно ставить ударение в слове ОБОСТРЕННЫЙ?,обострЕнный%обОстренный,обострЕнный,,19
163,4,Как правильно ставить ударение в слове ОТКЛЮЧЕННЫЙ?,отключЕнный%отклЮченный,отключЕнный,,19
164,4,Как правильно ставить ударение в слове ПОВТОРЕННЫЙ?,повторЕнный%повтОренный,повторЕнный,,19
165,4,Как правильно ставить ударение в слове ПОДЕЛЕННЫЙ?,поделЕнный%подЕленный,поделЕнный,,19
166,4,Как правильно ставить ударение в слове ПОНЯВШИЙ?,понЯвший%пОнявший,понЯвший,,20
167,4,Как правильно ставить ударение в слове ПРИНЯТЫЙ?,прИнятый%принЯтый,прИнятый,,17
168,4,Как правильно ставить ударение в слове ПРИРУЧЕННЫЙ?,приручЕнный%прирУченный,приручЕнный,,19
169,4,Как правильно ставить ударение в слове ПРОЖИВШИЙ?,прожИвший%прОживший,прожИвший,,20
170,4,Как правильно ставить ударение в слове СНЯТА?,снятА%снЯта,снятА,,18
171,4,Как правильно ставить ударение в слове СОГНУТЫЙ?,сОгнутый%согнУтый,сОгнутый,,17
172,4,Как правильно ставить ударение в слове УГЛУБЛЕННЫЙ?,углублЕнный%углУбленный,углублЕнный,,19
173,4,Как правильно ставить ударение в слове ЗАКУПОРИВ?,закУпорив%закупОрив,закУпорив,,7
174,4,Как правильно ставить ударение в слове НАЧАВ?,начАв%нАчав,начАв,,22
175,4,Как правильно ставить ударение в слове НАЧАВШИСЬ?,начАвшись%нАчавшись,начАвшись,,22
176,4,Как правильно ставить ударение в слове ПРИБЫВ?,прибЫв%прИбыв,прибЫв,,22
177,4,Как правильно ставить ударение в слове ВОВРЕМЯ?,вОвремя%воврЕмя,вОвремя,,7
178,4,Как правильно ставить ударение в слове ДОВЕРХУ?,дОверху%довЕрху,дОверху,,7
179,4,Как правильно ставить ударение в слове ДОНЕЛЬЗЯ?,донЕльзя%дОнельзя,донЕльзя,,7
180,4,Как правильно ставить ударение в слове ДОНИЗУ?,дОнизу%донизу,дОнизу,,7
181,4,Как правильно ставить ударение в слове ДОСУХА?,дОсуха%досУха,дОсуха,,7
182,4,Как правильно ставить ударение в слове КРАСИВЕЕ?,красИвее%красивЕе,красИвее,,7
183,8,"Какой тип грамматической ошибки совершен в предложение «Согласно расчётам экономистов, к 2050 году масса пластиковых отходов в Мировом океане может превысить массу всей рыбы, обитающую там.»",нарушение в построении предложения с причастным оборотом%неправильное построение предложения с деепричастным оборотом%неправильное построение предложения с косвенной речью%ошибка в построении предложения с однородными членами,нарушение в построении предложения с причастным оборотом,,25
184,8,"Какой тип грамматической ошибки совершен в предложение «И.С. Тургенев писал о том, что «берегите чистоту языка, как святыню».»",неправильное построение предложения с косвенной речью%ошибка в построении предложения с однородными членами%неправильное употребление падежной формы существительного с предлогом%неправильное построение предложения с деепричастным оборотом,неправильное построение предложения с косвенной речью,,24
185,8,"Какой тип грамматической ошибки совершен в предложение «Умение чувствовать и видеть по-доброму окружающих людей - показатель не только этической культуры, но и результат огромной внутренней работы духа.»",ошибка в построении предложения с однородными членами%неправильное употребление падежной формы существительного с предлогом%неправильное построение предложения с косвенной речью%неправильное построение предложения с деепричастным оборотом,ошибка в построении предложения с однородными членами,,30
187,8,"Какой тип грамматической ошибки совершен в предложение «Работая над рукописью, у А.С. Пушкина была возможность познакомиться с архивными документами.»",неправильное построение предложения с деепричастным оборотом%неправильное построение предложения с косвенной речью%неправильное употребление падежной формы существительного с предлогом%нарушение в построении предложения с причастным оборотом,неправильное построение предложения с деепричастным оборотом,,26
188,8,"Какой тип грамматической ошибки совершен в предложение «Согласно расчётам экономистов, к 2050 году масса пластиковых отходов в Мировом океане может превысить массу всей рыбы, обитающую там.»",нарушение в построении предложения с причастным оборотом%неправильное употребление падежной формы существительного с предлогом%неправильное построение предложения с деепричастным оборотом%ошибка в построении предложения с однородными членами,нарушение в построении предложения с причастным оборотом,,25
189,8,"Какой тип грамматической ошибки совершен в предложение «И.С. Тургенев писал о том, что «берегите чистоту языка, как святыню».»",неправильное построение предложения с косвенной речью%неправильное построение предложения с деепричастным оборотом%ошибка в построении предложения с однородными членами%неправильное употребление падежной формы существительного с предлогом,неправильное построение предложения с косвенной речью,,24
190,8,"Какой тип грамматической ошибки совершен в предложение «Умение чувствовать и видеть по-доброму окружающих людей - показатель не только этической культуры, но и результат огромной внутренней работы духа.»",ошибка в построении предложения с однородными членами%неправильное употребление падежной формы существительного с предлогом%нарушение в построении предложения с причастным оборотом%неправильное построение предложения с деепричастным оборотом,ошибка в построении предложения с однородными членами,,30
192,8,"Какой тип грамматической ошибки совершен в предложение «Работая над рукописью, у А.С. Пушкина была возможность познакомиться с архивными документами.»",неправильное построение предложения с деепричастным оборотом%неправильное употребление падежной формы существительного с предлогом%неправильное построение предложения с косвенной речью%ошибка в построении предложения с однородными членами,неправильное построение предложения с деепричастным оборотом,,26
193,8,Какой тип грамматической ошибки совершен в предложение «В книге «Рассказах о самоцветах» академик А.Е. Ферсман пишет о мраморе Крыма из окрестностей Балаклавы.»,нарушение в построении предложения с несогласованным приложением%нарушение связи между подлежащим и сказуемым%неправильное построение предложения с деепричастным оборотом%ошибка в построении предложения с однородными членами,нарушение в построении предложения с несогласованным приложением,,23
194,8,"Какой тип грамматической ошибки совершен в предложение «Антон Павлович Чехов предупреждал, что «берегись изысканного языка, язык должен быть прост и изящен».»",неправильное построение предложения с косвенной речью%нарушение связи между подлежащим и сказуемым%ошибка в построении предложения с однородными членами%нарушение в построении предложения с несогласованным приложением,неправильное построение предложения с косвенной речью,,24
195,8,"Какой тип грамматической ошибки совершен в предложение «Очевидно, что те, кто в детстве был выше сверстников, будет и в дальнейшем выделяться своим ростом.»",нарушение связи между подлежащим и сказуемым%нарушение в построении предложения с несогласованным приложением%ошибка в построении предложения с однородными членами%неправильное построение предложения с косвенной речью,нарушение связи между подлежащим и сказуемым,,27
196,8,"Какой тип грамматической ошибки совершен в предложение «Для тех, кто любит и занимается геологией, описанные в этой статье из научно-популярного журнала территории особенно интересны.»",ошибка в построении предложения с однородными членами%неправильное построение предложения с деепричастным оборотом%нарушение связи между подлежащим и сказуемым%нарушение в построении предложения с несогласованным приложением,ошибка в построении предложения с однородными членами,,30
197,8,"Какой тип грамматической ошибки совершен в предложение «Находясь за рулём автомобиля, вся дорога должна быть в поле зрения водителя.»",неправильное построение предложения с деепричастным оборотом%неправильное построение предложения с косвенной речью%нарушение связи между подлежащим и сказуемым%ошибка в построении предложения с однородными членами,неправильное построение предложения с деепричастным оборотом,,26
198,8,"Какой тип грамматической ошибки совершен в предложение «Благодаря картине «Девушке, освещённой солнцем», созданной в 1888 году, за В.А. Серовым утвердился статус художника, чьи творения никого не могут оставить равнодушным.»",нарушение в построении предложения с несогласованным приложением%неправильное употребление падежной формы существительного с предлогом%нарушение в построении предложения с причастным оборотом%нарушение в построении предложения с деепричастным оборотом,нарушение в построении предложения с несогласованным приложением,,23
199,8,"Какой тип грамматической ошибки совершен в предложение «Вопреки расхожего мнения настоящий астраханский арбуз невелик и мякоть у него не красная, а розовая.»",неправильное употребление падежной формы существительного с предлогом%нарушение в построении предложения с несогласованным приложением%нарушение в построении сложного предложения%нарушение в построении предложения с деепричастным оборотом,неправильное употребление падежной формы существительного с предлогом,,31
200,8,Какой тип грамматической ошибки совершен в предложение «На полотнах художников-передвижников нашли отражение раскрывающие сюжеты несгибаемую силу духа простого народа.»,нарушение в построении предложения с причастным оборотом%нарушение в построении предложения с деепричастным оборотом%неправильное употребление падежной формы существительного с предлогом%нарушение в построении сложного предложения,нарушение в построении предложения с причастным оборотом,,25
201,8,"Какой тип грамматической ошибки совершен в предложение «Познав нужду и унижение, любовь к людям и вера в торжество добра не были утрачены Алёшей.»",нарушение в построении предложения с деепричастным оборотом%неправильное употребление падежной формы существительного с предлогом%нарушение в построении предложения с причастным оборотом%нарушение в построении сложного предложения,нарушение в построении предложения с деепричастным оборотом,,26
202,8,"Какой тип грамматической ошибки совершен в предложение «Шагнув в космическое пространство, человечество сумело доказать то, что способно покинуть земную колыбель.»",нарушение в построении сложного предложения%нарушение в построении предложения с деепричастным оборотом%нарушение в построении предложения с несогласованным приложением%неправильное употребление падежной формы существительного с предлогом,нарушение в построении сложного предложения,,28
203,8,"Какой тип грамматической ошибки совершен в предложение «Весной.можно приготовить салат из скороспелого редиса, причём не только порезать корнеплоды, но и ботву, посолить, заправить маслом — и витаминное блюдо готово.»",нарушение в построении предложения с однородными членами%нарушение в построении предложения с деепричастным оборотом%нарушение в построении предложения с причастным оборотом%неправильное употребление падежной формы существительного с предлогом,нарушение в построении предложения с однородными членами,,30
204,8,"Какой тип грамматической ошибки совершен в предложение «Корни виноградных кустов, вопреки классических представлений французских виноградарей, не уходят в глубь земли, а располагаются в верхних слоях почвы.»",неправильное употребление падежной формы существительного с предлогом%нарушение в построении сложного предложения%нарушение в построении предложения с причастным оборотом%нарушение в построении предложения с однородными членами,неправильное употребление падежной формы существительного с предлогом,,31
205,8,"Какой тип грамматической ошибки совершен в предложение «Извивающаяся тропинка в клевере, ведущая к озеру, всё время находится на самом солнцепёке.»",нарушение в построении предложения с причастным оборотом%нарушение в построении предложения с однородными членами%нарушение в построении предложения с деепричастным оборотом%неправильное употребление падежной формы существительного с предлогом,нарушение в построении предложения с причастным оборотом,,25
